source	target	sign
N182 N2831 +
N183 N2693 +
N183 N1085 -
N183 N1887 +
N184 N424 +
N184 N1882 -
N185 N688 -
N185 N1496 +
N185 N2281 -
N185 N535 +
N186 N576 -
N187 N3196 +
N187 N2462 +
N189 N1135 -
N190 N1285 -
N191 N886 -
N192 N2264 -
N192 N1442 -
N192 N1693 -
N193 N1828 -
N194 N1491 +
N194 N1164 +
N194 N2237 +
N194 N350 +
N195 N3095 -
N195 N591 -
N196 N2743 +
N197 N211 -
N197 N613 +
N198 N1996 -
N199 N2351 -
N200 N34 +
N201 N66 +
N201 N150 +
N201 N455 -
N203 N1969 -
N203 N3245 -
N204 N106 -
N205 N2457 +
N205 N1517 -
N206 N824 +
N206 N3093 +
N207 N1365 +
N208 N1427 +
N208 N902 -
N210 N880 +
N210 N1185 -
N211 N16 +
N212 N430 +
N212 N886 -
N213 N1503 -
N213 N1076 -
N213 N351 -
N216 N1148 -
N217 N3164 +
N217 N421 +
N219 N2949 +
N219 N1526 -
N220 N832 -
N220 N513 -
N220 N762 -
N220 N163 -
N220 N753 +
N221 N3298 -
N221 N795 +
N222 N201 -
N222 N2834 +
N222 N1059 -
N223 N444 -
N223 N2095 -
N224 N27 -
N224 N2806 -
N225 N1391 +
N225 N2749 -
N225 N823 -
N226 N1492 +
N226 N1621 +
N228 N1961 +
N228 N2724 +
N229 N2354 -
N230 N1821 +
N230 N855 -
N231 N1884 +
N231 N1050 -
N231 N1324 +
N231 N2342 +
N232 N1329 -
N232 N706 -
N233 N768 +
N233 N2387 +
N233 N1892 -
N233 N2165 +
N233 N602 -
N233 N794 +
N233 N767 -
N234 N1344 +
N234 N1522 +
N235 N2128 -
N235 N1505 -
N235 N1058 +
N236 N3296 -
N236 N839 -
N237 N383 -
N238 N2897 +
N239 N2577 +
N239 N899 +
N239 N1702 -
N240 N477 -
N240 N1774 -
N240 N485 -
N241 N1481 +
N241 N426 -
N241 N901 -
N242 N2868 -
N242 N1742 +
N244 N2912 +
N244 N3044 -
N245 N2872 +
N245 N2891 -
N245 N1467 +
N245 N2253 -
N246 N1736 -
N246 N2757 +
N247 N1801 -
N247 N1818 -
N247 N581 -
N248 N1632 -
N248 N3137 -
N248 N2554 -
N248 N1333 -
N248 N2730 -
N249 N3136 -
N249 N2450 +
N249 N2351 +
N249 N3013 +
N249 N1679 +
N250 N1320 -
N250 N1515 -
N251 N2902 +
N252 N2415 +
N253 N2696 -
N253 N1414 -
N254 N244 +
N254 N2901 -
N254 N1846 +
N255 N147 -
N255 N1455 +
N256 N1040 +
N257 N1912 -
N257 N372 +
N258 N1536 +
N259 N146 -
N260 N2081 -
N260 N1098 -
N260 N3139 +
N261 N3320 -
N261 N3109 -
N261 N2807 +
N262 N932 -
N262 N1109 +
N262 N223 +
N265 N7 +
N266 N1904 -
N267 N2370 +
N268 N1740 -
N269 N581 +
N269 N1855 -
N270 N314 -
N270 N2909 +
N271 N2004 +
N271 N83 -
N271 N140 -
N273 N80 -
N273 N1676 -
N273 N2710 +
N274 N980 -
N274 N1439 +
N275 N2563 +
N276 N2323 +
N277 N69 -
N279 N1944 -
N279 N3329 +
N279 N3035 -
N279 N2452 -
N280 N2512 +
N280 N57 +
N280 N2542 +
N280 N575 +
N281 N2575 +
N282 N852 +
N283 N3149 +
N284 N370 -
N285 N2124 -
N285 N925 -
N286 N520 +
N286 N2115 +
N286 N2029 +
N286 N1046 +
N287 N161 -
N287 N2057 +
N288 N168 -
N288 N444 +
N288 N300 +
N288 N103 -
N289 N137 -
N289 N3258 -
N289 N39 -
N290 N2928 -
N291 N1516 +
N291 N2430 +
N292 N1407 -
N293 N1842 +
N293 N238 +
N293 N1823 -
N295 N2346 -
N296 N1148 -
N296 N878 +
N298 N914 +
N298 N275 -
N299 N2178 -
N300 N2667 -
N300 N2356 +
N300 N2262 -
N300 N3063 +
N301 N2754 -
N301 N268 -
N301 N959 +
N302 N2979 -
N302 N2076 -
N303 N859 +
N303 N2221 +
N304 N2960 +
N304 N458 +
N304 N893 +
N304 N2054 -
N305 N2922 -
N305 N1684 +
N306 N46 +
N307 N2704 -
N307 N746 -
N307 N2709 +
N307 N1511 -
N308 N1368 -
N310 N841 -
N310 N1739 +
N310 N1588 +
N310 N791 -
N311 N1824 +
N311 N3040 +
N311 N2788 -
N311 N1662 +
N314 N472 -
N314 N2670 +
N316 N507 -
N316 N580 +
N316 N701 +
N317 N1154 +
N317 N3116 -
N317 N901 -
N318 N518 -
N319 N3257 +
N320 N920 +
N320 N1521 +
N320 N962 +
N320 N707 +
N320 N2512 +
N321 N2187 +
N321 N2109 -
N322 N1857 -
N322 N1026 +
N322 N1865 -
N323 N149 +
N323 N1391 +
N324 N3031 +
N325 N2158 +
N326 N699 -
N326 N44 -
N327 N68 +
N327 N3206 -
N327 N551 -
N328 N1052 -
N329 N160 +
N329 N986 +
N329 N1595 -
N329 N3346 +
N330 N130 +
N330 N2563 -
N332 N91 -
N332 N2566 +
N332 N1791 -
N333 N1297 +
N333 N1293 -
N333 N783 +
N334 N2602 +
N335 N3106 +
N335 N3170 +
N335 N150 -
N336 N1074 +
N338 N95 -
N339 N385 +
N339 N2108 -
N339 N2278 +
N341 N1969 -
N341 N3162 +
N341 N1235 +
N341 N3335 -
N342 N212 +
N342 N2086 -
N342 N1335 -
N343 N3024 +
N343 N3065 -
N344 N1238 -
N345 N2513 -
N345 N1314 -
N345 N951 +
N345 N2857 -
N345 N615 +
N345 N1981 -
N346 N648 -
N346 N1153 -
N346 N971 +
N346 N1775 -
N348 N2309 -
N348 N1390 +
N350 N3343 -
N351 N431 -
N352 N1985 +
N352 N2073 +
N353 N2439 -
N353 N2423 +
N354 N1329 +
N354 N2035 +
N355 N2051 +
N355 N124 -
N356 N2200 -
N356 N3313 -
N356 N1706 +
N356 N187 -
N356 N1014 +
N358 N64 -
N358 N3004 -
N358 N1821 +
N358 N1566 +
N360 N1383 +
N360 N647 -
N361 N1996 +
N362 N840 +
N362 N1912 +
N362 N1146 -
N362 N875 +
N364 N1033 -
N364 N2851 +
N364 N1135 +
N365 N2184 +
N365 N1177 +
N365 N1599 +
N367 N2668 +
N368 N1329 -
N368 N2595 -
N368 N2276 -
N368 N2646 +
N368 N2316 -
N368 N508 -
N369 N1695 +
N371 N1664 -
N372 N1714 +
N373 N187 -
N374 N1727 +
N376 N1328 -
N376 N244 +
N377 N1591 +
N377 N431 -
N378 N1854 +
N379 N1022 -
N380 N1650 +
N380 N1020 -
N381 N959 -
N382 N3210 -
N382 N73 +
N382 N1818 -
N382 N893 +
N382 N3054 +
N382 N1311 +
N383 N2011 +
N383 N2014 -
N385 N3057 +
N385 N3275 +
N385 N357 -
N386 N400 -
N386 N2231 +
N387 N1879 -
N389 N503 +
N390 N2493 -
N390 N263 +
N391 N2648 +
N391 N3106 -
N391 N2701 +
N392 N1340 -
N392 N822 +
N393 N1584 -
N393 N1522 +
N393 N1374 +
N394 N2908 +
N394 N2893 -
N397 N1295 -
N399 N2950 -
N399 N2630 +
N400 N891 +
N401 N2920 +
N401 N2964 -
N403 N3251 +
N403 N2812 +
N404 N930 -
N405 N2896 +
N405 N10 +
N405 N322 +
N405 N2367 +
N406 N178 -
N406 N2243 +
N406 N2162 -
N407 N2535 -
N407 N1407 +
N408 N1984 -
N408 N1907 -
N408 N1491 +
N408 N2217 +
N408 N135 +
N409 N2512 +
N409 N1171 -
N409 N3189 +
N411 N2179 -
N411 N37 +
N412 N3266 -
N413 N1003 -
N413 N3167 -
N414 N890 +
N414 N1387 -
N414 N2782 -
N414 N470 +
N414 N2853 +
N415 N1881 +
N415 N298 -
N415 N2803 -
N415 N2646 -
N416 N617 +
N416 N386 -
N416 N1098 +
N417 N1296 +
N418 N3241 -
N418 N2998 +
N419 N2520 -
N419 N1201 +
N419 N3147 +
N419 N1755 -
N420 N3037 -
N420 N1085 +
N420 N1493 -
N422 N2150 -
N423 N3349 +
N424 N2761 -
N425 N1651 +
N427 N1841 +
N427 N1738 +
N428 N2592 +
N428 N1531 +
N428 N1204 +
N429 N1256 +
N429 N2377 +
N430 N2321 +
N430 N874 -
N431 N1307 -
N431 N1211 -
N431 N1823 -
N432 N3105 +
N434 N778 +
N434 N2067 -
N435 N2534 -
N436 N1248 +
N436 N1433 +
N436 N1992 -
N436 N1095 +
N437 N1817 +
N437 N1764 -
N437 N1341 +
N437 N2989 +
N438 N1533 -
N440 N890 -
N441 N1866 +
N441 N2698 -
N442 N2929 -
N442 N1610 +
N442 N1533 -
N443 N682 -
N443 N3146 +
N443 N1109 +
N443 N410 +
N443 N167 +
N444 N1765 -
N444 N1510 -
N444 N3351 +
N445 N1208 -
N445 N2318 +
N449 N826 -
N449 N804 +
N449 N846 +
N450 N1120 -
N450 N53 +
N451 N3278 -
N451 N1022 -
N452 N1937 -
N452 N115 +
N452 N1900 -
N452 N885 +
N452 N2382 -
N454 N1428 +
N455 N818 +
N456 N1450 -
N456 N2108 -
N456 N1797 -
N456 N3285 -
N458 N1435 +
N458 N2310 -
N459 N325 -
N460 N523 -
N461 N2097 -
N461 N315 -
N462 N3181 -
N463 N3165 +
N463 N350 -
N464 N2795 -
N464 N3308 -
N464 N893 +
N465 N213 -
N465 N2222 -
N466 N1852 +
N466 N1412 -
N466 N1373 -
N467 N966 +
N468 N2339 +
N468 N1251 +
N468 N1341 +
N470 N2417 -
N470 N84 -
N471 N375 -
N472 N1077 +
N473 N1257 +
N473 N2873 +
N474 N1585 +
N474 N485 +
N474 N646 -
N475 N2131 +
N475 N1925 -
N475 N87 -
N476 N264 -
N476 N2042 -
N477 N1264 +
N477 N2697 -
N477 N1187 +
N479 N1845 +
N480 N3234 +
N481 N763 +
N481 N580 -
N481 N2211 +
N481 N2631 -
N482 N141 -
N483 N513 +
N483 N1146 -
N483 N1786 +
N484 N281 -
N484 N1354 -
N486 N2017 -
N487 N2104 -
N487 N1426 +
N488 N338 -
N488 N659 -
N488 N2725 +
N489 N1086 -
N490 N2144 -
N490 N2628 +
N490 N2246 +
N491 N1258 +
N493 N1443 +
N493 N3284 -
N494 N1899 +
N494 N1126 +
N494 N703 -
N495 N1568 +
N495 N1576 -
N496 N1061 +
N497 N377 -
N497 N2597 -
N498 N736 -
N499 N990 +
N501 N2091 +
N501 N956 +
N503 N1939 -
N503 N1526 -
N504 N2041 -
N504 N451 +
N505 N1094 -
N506 N1716 +
N507 N2572 -
N507 N1310 -
N508 N1659 +
N508 N354 +
N508 N675 -
N508 N947 +
N510 N2449 -
N510 N100 -
N512 N670 -
N513 N1707 -
N514 N1654 +
N515 N3253 -
N515 N1212 +
N515 N1069 +
N515 N3119 -
N516 N852 -
N516 N3301 -
N517 N2512 +
N517 N3121 -
N517 N1733 +
N517 N2071 +
N517 N360 +
N517 N1291 +
N520 N192 -
N520 N2106 +
N520 N1318 -
N520 N126 +
N521 N263 +
N522 N1518 +
N522 N815 -
N523 N3025 +
N524 N625 +
N524 N546 -
N525 N2883 -
N528 N1204 -
N529 N2725 +
N529 N3158 -
N530 N149 -
N530 N2983 +
N531 N1929 -
N531 N233 -
N531 N3033 -
N531 N1332 -
N531 N1015 +
N532 N2522 -
N533 N1394 +
N534 N1998 +
N535 N990 -
N537 N2482 +
N537 N2699 -
N538 N1244 +
N538 N236 -
N539 N1231 +
N540 N24 +
N540 N1947 -
N542 N2812 +
N542 N3230 -
N544 N504 +
N544 N1298 -
N544 N2147 -
N544 N2725 +
N544 N2246 +
N545 N2846 +
N546 N1149 +
N546 N1197 +
N548 N3105 -
N548 N146 -
N548 N3244 -
N549 N3343 +
N549 N2791 -
N550 N2842 -
N550 N452 +
N551 N1840 -
N551 N481 +
N551 N2631 -
N551 N1787 -
N551 N1484 +
N551 N2768 -
N552 N587 -
N552 N1435 +
N553 N920 -
N553 N545 +
N553 N774 +
N554 N892 -
N554 N2998 +
N555 N531 -
N555 N254 +
N556 N434 +
N557 N2143 +
N557 N519 -
N558 N2055 +
N559 N747 -
N560 N567 -
N561 N1352 -
N561 N3161 -
N561 N1772 +
N563 N845 +
N564 N779 +
N564 N1278 +
N564 N1415 +
N565 N2303 -
N566 N2954 -
N566 N699 +
N567 N939 +
N567 N2502 +
N568 N738 -
N569 N3121 -
N569 N1485 -
N569 N382 -
N569 N1703 +
N570 N1439 +
N570 N2980 -
N570 N1143 -
N571 N1432 +
N571 N1587 -
N572 N1268 -
N573 N1772 -
N573 N2469 +
N574 N3 +
N574 N478 -
N575 N2385 -
N575 N1091 -
N575 N3291 +
N577 N176 +
N578 N410 +
N579 N56 -
N580 N3139 -
N581 N3202 +
N583 N1778 +
N585 N1829 +
N585 N910 -
N585 N2237 -
N586 N3043 +
N586 N885 +
N587 N1490 +
N587 N780 -
N588 N693 +
N588 N1887 +
N589 N825 -
N591 N2020 +
N591 N998 +
N592 N1964 +
N592 N1805 -
N593 N2986 +
N593 N2718 +
N593 N695 -
N594 N8 -
N594 N3006 -
N595 N3206 +
N595 N1871 -
N596 N2386 +
N596 N1467 +
N597 N74 +
N598 N2632 -
N598 N1874 -
N598 N2739 -
N598 N3121 -
N598 N2120 -
N598 N539 +
N598 N2590 -
N599 N665 -
N600 N2611 -
N600 N1979 +
N600 N2013 -
N602 N1395 +
N602 N855 +
N603 N1780 -
N603 N133 +
N604 N2834 -
N605 N2183 +
N606 N424 +
N606 N2877 -
N606 N885 +
N606 N2205 +
N607 N1377 -
N607 N2755 -
N608 N76 -
N609 N2693 +
N611 N113 +
N611 N3222 -
N611 N230 -
N612 N397 +
N612 N893 -
N613 N2092 -
N614 N2962 -
N615 N2999 -
N616 N696 +
N616 N3132 -
N616 N1172 +
N616 N2134 -
N616 N2735 -
N617 N2116 -
N617 N1714 -
N617 N236 -
N617 N2186 -
N618 N1996 -
N619 N2871 +
N621 N419 -
N622 N2484 -
N623 N566 +
N624 N1555 -
N625 N104 -
N625 N551 +
N626 N73 +
N626 N1250 -
N626 N59 +
N626 N597 +
N628 N915 +
N628 N2863 -
N629 N1380 +
N629 N1031 -
N630 N2843 +
N631 N2193 +
N631 N2431 -
N632 N837 +
N633 N1341 -
N634 N3217 +
N636 N2435 -
N636 N2566 -
N637 N240 +
N637 N915 -
N638 N2318 +
N639 N1187 -
N640 N2153 -
N642 N2832 -
N644 N1298 +
N646 N1430 -
N647 N1296 -
N647 N3272 -
N647 N829 -
N648 N2960 -
N649 N851 -
N650 N64 -
N650 N536 +
N651 N1117 -
N651 N2582 +
N652 N3166 +
N652 N654 -
N653 N304 -
N653 N1603 +
N653 N1478 -
N653 N1031 +
N654 N417 +
N654 N1931 -
N655 N1040 -
N655 N1368 -
N655 N2324 +
N656 N478 +
N657 N3160 +
N658 N2863 -
N660 N2158 +
N662 N1867 -
N662 N222 -
N663 N2893 +
N664 N752 -
N664 N1074 +
N664 N1172 +
N665 N1795 -
N665 N381 -
N666 N1866 -
N667 N3129 -
N668 N594 -
N668 N2389 -
N668 N806 -
N668 N1544 +
N668 N2219 -
N668 N1948 +
N669 N2627 +
N669 N2220 +
N671 N1882 -
N671 N803 -
N672 N1088 -
N672 N3257 -
N673 N1642 -
N674 N2361 -
N675 N2898 -
N675 N892 +
N675 N301 +
N675 N2070 +
N676 N1579 +
N676 N1247 +
N677 N1655 +
N678 N2714 -
N678 N511 -
N680 N2193 -
N680 N2389 +
N681 N2908 -
N681 N1492 +
N683 N2136 -
N683 N2313 +
N683 N3083 -
N684 N2426 +
N684 N2779 +
N686 N325 -
N687 N2781 -
N687 N1191 -
N688 N429 -
N689 N2362 -
N690 N853 +
N691 N2726 +
N691 N191 +
N695 N858 -
N695 N407 -
N696 N1354 +
N697 N1848 -
N697 N2692 +
N697 N2837 -
N697 N662 -
N697 N408 -
N697 N2139 -
N698 N467 +
N698 N2655 +
N699 N2435 +
N699 N2499 +
N700 N2976 -
N700 N3227 -
N700 N53 +
N701 N225 -
N701 N1975 -
N701 N223 -
N702 N3193 -
N703 N2472 -
N703 N2716 +
N703 N402 -
N703 N707 +
N703 N1603 +
N704 N486 +
N705 N1505 -
N705 N47 -
N706 N1360 -
N706 N2675 +
N706 N2003 +
N706 N1197 +
N707 N208 -
N707 N998 +
N708 N2841 -
N708 N1402 -
N708 N2091 -
N708 N1503 +
N709 N2501 +
N710 N1534 +
N710 N1647 +
N712 N323 -
N712 N1309 +
N712 N2229 -
N713 N95 -
N714 N1353 +
N715 N406 -
N716 N1690 +
N716 N2763 +
N717 N1955 -
N718 N1313 -
N720 N419 +
N722 N2800 -
N722 N1465 -
N722 N612 -
N723 N2601 -
N723 N1262 -
N723 N135 -
N724 N562 -
N724 N863 -
N725 N2825 +
N725 N3260 -
N725 N1814 -
N725 N694 +
N726 N2154 -
N726 N1543 +
N727 N1049 -
N727 N2258 -
N727 N2524 -
N727 N87 +
N728 N384 +
N728 N665 +
N728 N2903 -
N730 N3285 +
N730 N2103 -
N731 N1182 +
N732 N2343 +
N732 N1409 +
N732 N699 +
N732 N2271 -
N733 N2014 -
N736 N2443 +
N736 N1502 +
N737 N264 +
N737 N3048 -
N739 N1394 +
N739 N838 +
N740 N1988 +
N740 N1050 +
N740 N284 +
N743 N3339 -
N744 N1608 -
N744 N483 -
N744 N2124 -
N745 N2595 -
N745 N2420 +
N745 N749 -
N746 N1233 -
N746 N235 +
N746 N878 -
N747 N1978 +
N747 N891 +
N748 N1864 -
N748 N2197 +
N749 N764 +
N750 N3212 -
N750 N1010 +
N750 N1835 +
N750 N3140 +
N750 N1230 +
N751 N270 -
N751 N2439 -
N752 N2698 +
N752 N2404 +
N753 N486 -
N755 N2724 -
N755 N1222 -
N757 N2136 +
N757 N2856 -
N760 N1728 +
N760 N2687 -
N761 N2816 +
N762 N2522 -
N762 N564 -
N762 N3270 +
N762 N3206 -
N763 N776 +
N763 N906 -
N763 N1194 +
N763 N742 -
N763 N1631 -
N764 N440 -
N765 N1943 +
N765 N791 +
N766 N1545 -
N766 N3273 +
N767 N1816 +
N767 N755 +
N767 N2995 -
N767 N229 -
N768 N2295 -
N768 N429 +
N768 N1023 +
N769 N1720 -
N769 N2554 +
N770 N699 -
N771 N1427 +
N772 N2653 +
N773 N609 -
N774 N929 -
N774 N1167 +
N774 N1932 +
N774 N3245 +
N774 N1111 +
N775 N2689 -
N775 N3125 +
N775 N3133 +
N778 N211 -
N779 N850 +
N780 N2137 -
N782 N2170 -
N782 N1691 +
N782 N2470 -
N783 N3266 +
N784 N2288 +
N784 N2520 -
N784 N1187 +
N784 N2723 -
N784 N991 -
N785 N1032 +
N785 N1201 +
N786 N218 +
N789 N3312 -
N789 N2657 -
N790 N2072 -
N790 N2578 -
N790 N67 -
N790 N3245 -
N792 N217 -
N792 N301 +
N792 N2909 +
N792 N2437 +
N793 N2868 -
N795 N3233 +
N796 N498 +
N797 N203 +
N797 N2668 +
N798 N2083 +
N798 N967 +
N799 N1642 -
N799 N3076 -
N800 N3190 -
N801 N2049 +
N801 N2063 +
N802 N2452 +
N802 N2125 -
N804 N2133 -
N804 N2270 +
N806 N858 -
N806 N1279 +
N807 N2742 -
N807 N1767 -
N808 N2822 -
N809 N1994 +
N810 N2169 -
N810 N1946 -
N810 N509 -
N810 N1975 -
N811 N1884 +
N812 N2744 -
N812 N1674 -
N813 N1706 -
N813 N2957 -
N814 N1307 -
N815 N161 +
N816 N2466 +
N816 N2108 -
N817 N260 -
N818 N408 -
N818 N2224 -
N818 N916 +
N818 N2749 +
N818 N2319 +
N819 N1427 +
N819 N3023 +
N820 N75 -
N820 N2972 +
N820 N1183 +
N821 N2152 +
N822 N773 +
N822 N1246 -
N822 N3069 +
N823 N879 +
N824 N2530 -
N824 N3213 +
N824 N1830 -
N825 N1153 -
N825 N1182 +
N826 N3105 +
N827 N2740 +
N827 N3262 +
N828 N1410 -
N829 N185 -
N829 N1892 +
N831 N3143 -
N832 N2440 -
N832 N2858 -
N832 N1149 +
N833 N1476 -
N833 N2711 +
N833 N1220 -
N833 N3318 -
N833 N2647 +
N834 N2956 -
N834 N1338 +
N834 N2788 +
N834 N1277 +
N834 N623 -
N836 N1073 +
N836 N1455 +
N837 N1231 -
N838 N2339 +
N838 N742 +
N840 N306 +
N841 N2834 +
N841 N1539 -
N842 N305 -
N842 N2386 -
N842 N2623 +
N842 N369 -
N843 N2139 +
N843 N211 -
N843 N188 +
N843 N2335 -
N844 N2698 -
N846 N2128 +
N847 N169 -
N847 N717 +
N847 N893 +
N848 N800 +
N848 N2402 -
N849 N561 -
N850 N77 -
N851 N1608 -
N851 N2089 -
N851 N1314 -
N852 N2072 +
N852 N2783 -
N852 N407 -
N853 N553 -
N853 N625 +
N854 N156 -
N855 N17 -
N855 N2697 +
N856 N2415 -
N857 N3347 -
N857 N1140 -
N857 N374 +
N858 N1740 -
N859 N436 -
N859 N2909 -
N859 N1975 +
N860 N1238 +
N861 N420 +
N862 N1739 -
N862 N1156 -
N862 N1245 +
N866 N1064 -
N866 N3003 -
N866 N1094 -
N867 N1207 -
N868 N1410 +
N868 N2602 -
N869 N1577 -
N869 N778 +
N869 N2159 -
N870 N223 -
N871 N1969 -
N871 N403 -
N871 N2190 +
N871 N430 +
N871 N1143 -
N872 N1240 +
N872 N2984 -
N872 N1300 -
N872 N3064 -
N873 N896 +
N875 N1888 +
N875 N2024 +
N875 N1799 -
N876 N1669 +
N877 N453 +
N878 N1977 -
N878 N2595 -
N878 N3292 -
N880 N583 -
N880 N47 -
N882 N983 -
N883 N1036 -
N883 N1733 +
N884 N1981 +
N884 N270 -
N884 N2591 +
N885 N3209 -
N885 N2906 +
N885 N1975 +
N886 N3274 -
N886 N3259 -
N887 N1037 -
N887 N1663 -
N889 N2502 +
N889 N580 -
N889 N1245 -
N889 N2278 -
N890 N248 +
N891 N944 +
N893 N129 +
N893 N835 -
N894 N294 +
N894 N2807 -
N894 N88 +
N894 N1370 -
N894 N3099 +
N894 N3148 +
N894 N813 +
N895 N1456 -
