source target
GRB7_HUMAN SHC1_HUMAN
GRB7_HUMAN INSR_HUMAN
GRB7_HUMAN FAK1_HUMAN
GRB7_HUMAN KIT_HUMAN
GRB7_HUMAN GRB2_HUMAN
TRAF3_HUMAN TRAF5_HUMAN
TRAF3_HUMAN TRI37_HUMAN
TRAF3_HUMAN UBP7_HUMAN
TRAF3_HUMAN TRADD_HUMAN
RNAS1_HUMAN RINI_HUMAN
ANGT_HUMAN CATG_HUMAN
KI2S4_HUMAN 1C17_HUMAN
KI2S4_HUMAN 1C07_HUMAN
TRPV1_HUMAN TRPV2_HUMAN
TRPV1_HUMAN KPCE_HUMAN
BCL3_HUMAN FYN_HUMAN
BCL3_HUMAN GSK3A_HUMAN
BCL3_HUMAN MK03_HUMAN
BCL3_HUMAN BARD1_HUMAN
BCL3_HUMAN NFKB2_HUMAN
BCL3_HUMAN NFKB1_HUMAN
BCL3_HUMAN RELB_HUMAN
NPTXR_HUMAN NPTX1_HUMAN
NPTXR_HUMAN NPTX2_HUMAN
ISL1_HUMAN LHX1_HUMAN
ISL1_HUMAN RBTN2_HUMAN
ISL1_HUMAN LMX1A_HUMAN
ISL1_HUMAN ISL2_HUMAN
ISL1_HUMAN LHX3_HUMAN
TSNAX_HUMAN TSN_HUMAN
SPB9_HUMAN GRAB_HUMAN
CCS_HUMAN SODC_HUMAN
ITA2B_HUMAN ITB3_HUMAN
CASL_HUMAN CRKL_HUMAN
CASL_HUMAN TRIP6_HUMAN
CASL_HUMAN LCK_HUMAN
CASL_HUMAN NCK1_HUMAN
CASL_HUMAN CRK_HUMAN
CASL_HUMAN BCAR1_HUMAN
CASL_HUMAN FAK2_HUMAN
CASL_HUMAN SH2D3_HUMAN
CASL_HUMAN PAXI_HUMAN
CASL_HUMAN ABL1_HUMAN
CASL_HUMAN LYN_HUMAN
CASL_HUMAN FYN_HUMAN
CASL_HUMAN MICA1_HUMAN
CASL_HUMAN ZYX_HUMAN
CASL_HUMAN FAK1_HUMAN
CASL_HUMAN PTN11_HUMAN
CASL_HUMAN BCAR3_HUMAN
PGFRA_HUMAN JAK1_HUMAN
PGFRA_HUMAN CRKL_HUMAN
PGFRA_HUMAN GRB14_HUMAN
PGFRA_HUMAN STAT3_HUMAN
PGFRA_HUMAN STA5B_HUMAN
PGFRA_HUMAN CRK_HUMAN
PGFRA_HUMAN PGFRB_HUMAN
PGFRA_HUMAN PLCG1_HUMAN
PGFRA_HUMAN STA5A_HUMAN
PGFRA_HUMAN STAT1_HUMAN
PGFRA_HUMAN PTN11_HUMAN
PGFRA_HUMAN P85A_HUMAN
SOS2_HUMAN PLCG1_HUMAN
SOS2_HUMAN RASN_HUMAN
SOS2_HUMAN RASH_HUMAN
NFYB_HUMAN DRAP1_HUMAN
NFYB_HUMAN NFYC_HUMAN
NFYB_HUMAN TBP_HUMAN
CCNB3_HUMAN CDK2_HUMAN
AMFR2_HUMAN UB2D2_HUMAN
AMFR2_HUMAN UB2G2_HUMAN
KCNC1_HUMAN KCNG3_HUMAN
KCNC1_HUMAN KCNV2_HUMAN
FGF7_HUMAN FGFR4_HUMAN
FGF7_HUMAN FGFR3_HUMAN
FGF7_HUMAN FGFR2_HUMAN
FGF7_HUMAN FGFR1_HUMAN
FGF7_HUMAN PGBM_HUMAN
TNR3_HUMAN TNFB_HUMAN
TNR3_HUMAN TNFC_HUMAN
TNR3_HUMAN TNF14_HUMAN
SOS1_HUMAN PLCG1_HUMAN
SOS1_HUMAN RASN_HUMAN
SOS1_HUMAN FRS2_HUMAN
SOS1_HUMAN RIT2_HUMAN
SOS1_HUMAN RASH_HUMAN
SOS1_HUMAN GAB1_HUMAN
SOS1_HUMAN RRAS_HUMAN
SOS1_HUMAN ITSN1_HUMAN
ITAE_HUMAN ITB7_HUMAN
KLK6_HUMAN A2AP_HUMAN
CFAB_HUMAN CO3_HUMAN
MYOD1_HUMAN ID1_HUMAN
MYOD1_HUMAN ASCL3_HUMAN
MYOD1_HUMAN TFE2_HUMAN
MYOD1_HUMAN ITF2_HUMAN
MYOD1_HUMAN ID4_HUMAN
MYOD1_HUMAN BHLH8_HUMAN
MYOD1_HUMAN ID3_HUMAN
MYOD1_HUMAN HAND1_HUMAN
MYOD1_HUMAN ID2_HUMAN
MYOD1_HUMAN HEY1_HUMAN
MYOD1_HUMAN TWST1_HUMAN
MYOD1_HUMAN BHLH3_HUMAN
CO8B_HUMAN CO8A_HUMAN
SEM6D_HUMAN PLXA1_HUMAN
RANB3_HUMAN RAN_HUMAN
LSM6_HUMAN LSM3_HUMAN
LSM6_HUMAN LSM4_HUMAN
LSM6_HUMAN LSM7_HUMAN
LSM6_HUMAN SMD2_HUMAN
LSM6_HUMAN LSM1_HUMAN
LSM6_HUMAN LSM2_HUMAN
LSM6_HUMAN LSM8_HUMAN
LSM6_HUMAN LSM5_HUMAN
ANF_HUMAN ANPRC_HUMAN
ANF_HUMAN ANPRA_HUMAN
APC_HUMAN AXN2_HUMAN
APC_HUMAN AXN1_HUMAN
APC_HUMAN PLAK_HUMAN
APC_HUMAN CTNB1_HUMAN
RBM8A_HUMAN MGN2_HUMAN
RBM8A_HUMAN MGN_HUMAN
DDX56_HUMAN DHX57_HUMAN
DDX56_HUMAN DHX37_HUMAN
SPOP_HUMAN TRAF1_HUMAN
SPOP_HUMAN TRAF6_HUMAN
SPOP_HUMAN ZBT16_HUMAN
EDD1_HUMAN PAIP1_HUMAN
S4A7_HUMAN S4A4_HUMAN
CCNT2_HUMAN PKN1_HUMAN
CCNT2_HUMAN CDK9_HUMAN
CCNT2_HUMAN RB_HUMAN
SEM3F_HUMAN NRP2_HUMAN
SEM3F_HUMAN NRP1_HUMAN
KIF5C_HUMAN KIF5A_HUMAN
RUXE_HUMAN LSM3_HUMAN
RUXE_HUMAN LSM5_HUMAN
RUXE_HUMAN LSM4_HUMAN
RUXE_HUMAN RUXG_HUMAN
RUXE_HUMAN SMD3_HUMAN
RUXE_HUMAN RUXF_HUMAN
RUXE_HUMAN LSM2_HUMAN
KLHL2_HUMAN KLH12_HUMAN
BOK_HUMAN MCL1_HUMAN
RASK_HUMAN Q9UL65_HUMAN
RASK_HUMAN PK3CG_HUMAN
RASK_HUMAN RAF1_HUMAN
RASK_HUMAN GNDS_HUMAN
LUM_HUMAN TRA2B_HUMAN
COR2A_HUMAN TBL1X_HUMAN
COR2A_HUMAN TBL1R_HUMAN
EMIL1_HUMAN EMIL2_HUMAN
DLG2_HUMAN CNKR2_HUMAN
DLG2_HUMAN NOS1_HUMAN
DLG2_HUMAN DLG4_HUMAN
DLG2_HUMAN ERBB4_HUMAN
DLG2_HUMAN DLG1_HUMAN
DLG2_HUMAN LIN7A_HUMAN
DLG2_HUMAN GLSL_HUMAN
PSME1_HUMAN PSME2_HUMAN
ZNF20_HUMAN ZN174_HUMAN
ATP7B_HUMAN ATOX1_HUMAN
VAV3_HUMAN EGFR_HUMAN
VAV3_HUMAN RAC1_HUMAN
VAV3_HUMAN RHOA_HUMAN
VAV3_HUMAN LCP2_HUMAN
VAV3_HUMAN ROS_HUMAN
VAV3_HUMAN PLCG1_HUMAN
VAV3_HUMAN RHOG_HUMAN
VAV3_HUMAN 3BP2_HUMAN
VAV3_HUMAN ZYX_HUMAN
VAV3_HUMAN INSR_HUMAN
VAV3_HUMAN SHC1_HUMAN
VAV3_HUMAN IGF1R_HUMAN
VAV3_HUMAN P85A_HUMAN
VAV3_HUMAN GRB2_HUMAN
STF1_HUMAN DAX1_HUMAN
STF1_HUMAN NCOA1_HUMAN
STF1_HUMAN ANDR_HUMAN
GRIA3_HUMAN GRIA2_HUMAN
FGF10_HUMAN FGFR2_HUMAN
TLK2_HUMAN TLK1_HUMAN
BMP4_HUMAN BMR1A_HUMAN
BMP4_HUMAN NOGG_HUMAN
BMP4_HUMAN BMPR2_HUMAN
BMP4_HUMAN BMR1B_HUMAN
BMP4_HUMAN BMP8B_HUMAN
SRC8_HUMAN KSYK_HUMAN
SRC8_HUMAN FER_HUMAN
SRC8_HUMAN SRC_HUMAN
SRC8_HUMAN MET_HUMAN
SRC8_HUMAN CTTB2_HUMAN
SRC8_HUMAN GRB2_HUMAN
CD1B_HUMAN B2MG_HUMAN
TNFL6_HUMAN TR10B_HUMAN
TNFL6_HUMAN TNR6B_HUMAN
TNFL6_HUMAN TNR1A_HUMAN
TNFL6_HUMAN TNR6_HUMAN
LSM10_HUMAN LSM3_HUMAN
LSM10_HUMAN SMD1_HUMAN
LSM10_HUMAN SMD3_HUMAN
LSM10_HUMAN SMD2_HUMAN
LSM10_HUMAN LSM11_HUMAN
CD2L1_HUMAN CCND3_HUMAN
HAND2_HUMAN TFE2_HUMAN
HAND2_HUMAN HAND1_HUMAN
FA10_HUMAN APOH_HUMAN
FA10_HUMAN SPB8_HUMAN
FA10_HUMAN TF_HUMAN
FA10_HUMAN ZPI_HUMAN
FA10_HUMAN TPA_HUMAN
FA10_HUMAN PLMN_HUMAN
FA10_HUMAN FA7_HUMAN
FA10_HUMAN IPSP_HUMAN
FA10_HUMAN PROS_HUMAN
FA10_HUMAN TFPI1_HUMAN
HOMEZ_HUMAN HXC8_HUMAN
SKP2_HUMAN SKP1_HUMAN
SKP2_HUMAN CUL4A_HUMAN
SKP2_HUMAN CUL1_HUMAN
ROS_HUMAN VAV3_HUMAN
ROS_HUMAN ABL1_HUMAN
ROS_HUMAN PTN6_HUMAN
2DRA_HUMAN MBP_HUMAN
2DRA_HUMAN Q95462_HUMAN
2DRA_HUMAN 2DMA_HUMAN
2DRA_HUMAN 2B32_HUMAN
2DRA_HUMAN 2DMB_HUMAN
TRAF1_HUMAN TRAF2_HUMAN
TRAF1_HUMAN TRI37_HUMAN
TRAF1_HUMAN UBP7_HUMAN
TRAF1_HUMAN TRADD_HUMAN
TRAF1_HUMAN SPOP_HUMAN
ACTN2_HUMAN PKD2_HUMAN
ACTN2_HUMAN CAN1_HUMAN
ACTN2_HUMAN UTRO_HUMAN
ACTN2_HUMAN ACTN3_HUMAN
ACF_HUMAN HNRPQ_HUMAN
2DMB_HUMAN 2DOB_HUMAN
2DMB_HUMAN 2DMA_HUMAN
2DMB_HUMAN HG2A_HUMAN
2DMB_HUMAN 2DRA_HUMAN
RASM_HUMAN RPGF6_HUMAN
RASM_HUMAN PK3CA_HUMAN
RASM_HUMAN BRAF1_HUMAN
RASM_HUMAN RAF1_HUMAN
RASM_HUMAN GNDS_HUMAN
ZHX3_HUMAN ZHX1_HUMAN
ZHX3_HUMAN ZHX2_HUMAN
IBP2_HUMAN IGF1B_HUMAN
IBP2_HUMAN IGF1A_HUMAN
IBP2_HUMAN IGF2_HUMAN
DNAI1_HUMAN LIS1_HUMAN
CFAD_HUMAN A2AP_HUMAN
PO3F4_HUMAN PO3F2_HUMAN
PO3F4_HUMAN PO3F3_HUMAN
MARK1_HUMAN NUAK1_HUMAN
MARK1_HUMAN STK11_HUMAN
MARK1_HUMAN TAOK1_HUMAN
PCBP4_HUMAN PCBP1_HUMAN
GRAP2_HUMAN SHC1_HUMAN
GRAP2_HUMAN LCP2_HUMAN
GRAP2_HUMAN KIT_HUMAN
GRAP2_HUMAN CSF1R_HUMAN
TPA_HUMAN IC1_HUMAN
TPA_HUMAN TETN_HUMAN
TPA_HUMAN PLMN_HUMAN
TPA_HUMAN PAI1_HUMAN
TPA_HUMAN IPSP_HUMAN
TPA_HUMAN UROK_HUMAN
TPA_HUMAN FIBA_HUMAN
TPA_HUMAN NEUS_HUMAN
TPA_HUMAN LRP1_HUMAN
TPA_HUMAN FA10_HUMAN
PPP5_HUMAN CDC27_HUMAN
PPP5_HUMAN CDC16_HUMAN
ERBB3_HUMAN PTK6_HUMAN
ERBB3_HUMAN EGFR_HUMAN
ERBB3_HUMAN EGF_HUMAN
ERBB3_HUMAN GRB7_HUMAN
ERBB3_HUMAN P85B_HUMAN
ERBB3_HUMAN ERBB2_HUMAN
ERBB3_HUMAN FAK2_HUMAN
ERBB3_HUMAN CSK_HUMAN
ERBB3_HUMAN ERBB4_HUMAN
ERBB3_HUMAN NRG1_HUMAN
ERBB3_HUMAN SHC1_HUMAN
ERBB3_HUMAN FAK1_HUMAN
ERBB3_HUMAN NRG2_HUMAN
ERBB3_HUMAN GRB2_HUMAN
ERBB3_HUMAN P85A_HUMAN
KIF3B_HUMAN KIF3A_HUMAN
FKBP4_HUMAN ACVR1_HUMAN
FKBP4_HUMAN CSK21_HUMAN
FKBP4_HUMAN FKB1A_HUMAN
DDR1_HUMAN PLCG1_HUMAN
DDR1_HUMAN NCK2_HUMAN
DDR1_HUMAN SHC1_HUMAN
DPOE4_HUMAN DPOE3_HUMAN
ASPP2_HUMAN YES_HUMAN
ASPP2_HUMAN P53_HUMAN
ASPP2_HUMAN TF65_HUMAN
LCK_HUMAN ITK_HUMAN
LCK_HUMAN PTPRF_HUMAN
LCK_HUMAN SH22A_HUMAN
LCK_HUMAN LCP2_HUMAN
LCK_HUMAN ZAP70_HUMAN
LCK_HUMAN CD79A_HUMAN
LCK_HUMAN STA5A_HUMAN
LCK_HUMAN PLCG1_HUMAN
LCK_HUMAN 3BP2_HUMAN
LCK_HUMAN STAT1_HUMAN
LCK_HUMAN DLG1_HUMAN
LCK_HUMAN SH21A_HUMAN
LCK_HUMAN RASA1_HUMAN
LCK_HUMAN CD45_HUMAN
LCK_HUMAN IKBA_HUMAN
LCK_HUMAN CD79B_HUMAN
LCK_HUMAN UFO_HUMAN
LCK_HUMAN PLCG2_HUMAN
LCK_HUMAN STAT3_HUMAN
LCK_HUMAN TRPV4_HUMAN
LCK_HUMAN TIE2_HUMAN
LCK_HUMAN VAV_HUMAN
LCK_HUMAN CASL_HUMAN
LCK_HUMAN SHC1_HUMAN
LCK_HUMAN PTN11_HUMAN
LCK_HUMAN CD3E_HUMAN
LCK_HUMAN BCAR1_HUMAN
LCK_HUMAN FAK2_HUMAN
LCK_HUMAN CSK_HUMAN
LCK_HUMAN KPCD_HUMAN
LCK_HUMAN KPCT_HUMAN
LCK_HUMAN GRAP_HUMAN
LCK_HUMAN PAXI_HUMAN
LCK_HUMAN JAK3_HUMAN
LCK_HUMAN PTN6_HUMAN
LCK_HUMAN KPCA_HUMAN
LCK_HUMAN KSYK_HUMAN
LCK_HUMAN CD3Z_HUMAN
LCK_HUMAN FAK1_HUMAN
LCK_HUMAN KIT_HUMAN
LCK_HUMAN RAF1_HUMAN
LCK_HUMAN P85A_HUMAN
LCK_HUMAN NOTC1_HUMAN
LIPA1_HUMAN LIPA2_HUMAN
LIPA1_HUMAN LIPB1_HUMAN
LIPA1_HUMAN LIPA3_HUMAN
LIPA1_HUMAN LIPB2_HUMAN
FGFR1_HUMAN NCK2_HUMAN
FGFR1_HUMAN FGF7_HUMAN
FGFR1_HUMAN EPHA4_HUMAN
FGFR1_HUMAN P85B_HUMAN
FGFR1_HUMAN CRK_HUMAN
FGFR1_HUMAN FGF2_HUMAN
FGFR1_HUMAN FGF6_HUMAN
FGFR1_HUMAN NRP1_HUMAN
FGFR1_HUMAN IMB1_HUMAN
FGFR1_HUMAN PLCG1_HUMAN
FGFR1_HUMAN 3BP2_HUMAN
FGFR1_HUMAN NCA11_HUMAN
FGFR1_HUMAN FGF4_HUMAN
FGFR1_HUMAN FGF1_HUMAN
FGFR1_HUMAN SLAP1_HUMAN
FGFR1_HUMAN FGF5_HUMAN
FGFR1_HUMAN GRB14_HUMAN
FGFR1_HUMAN FGF17_HUMAN
FGFR1_HUMAN FGF18_HUMAN
FGFR1_HUMAN SHC1_HUMAN
FGFR1_HUMAN FGF8_HUMAN
FGFR1_HUMAN FGF3_HUMAN
FGFR1_HUMAN FGF9_HUMAN
FGFR1_HUMAN GRB2_HUMAN
FGFR1_HUMAN P85A_HUMAN
CCNE1_HUMAN GSK3B_HUMAN
CCNE1_HUMAN CDK2_HUMAN
CCNE1_HUMAN CDN1A_HUMAN
CCNE1_HUMAN CDK3_HUMAN
CCNG1_HUMAN GAK_HUMAN
CCNG1_HUMAN CDK5_HUMAN
GMIP_HUMAN GEM_HUMAN
GMIP_HUMAN RHOA_HUMAN
IGHE_HUMAN CD79A_HUMAN
KIRR1_HUMAN NPHN_HUMAN
KLK3_HUMAN IPSP_HUMAN
KLK3_HUMAN A1AT_HUMAN
KLK3_HUMAN AACT_HUMAN
KLK3_HUMAN PLMN_HUMAN
NEK7_HUMAN NEK9_HUMAN
HBA_HUMAN HBB_HUMAN
HBA_HUMAN HBE_HUMAN
HBA_HUMAN AHSP_HUMAN
HG2A_HUMAN CATL_HUMAN
HG2A_HUMAN 2DMA_HUMAN
HG2A_HUMAN CATF_HUMAN
HG2A_HUMAN 2DMB_HUMAN
SENP2_HUMAN SUMO3_HUMAN
SENP2_HUMAN SUMO1_HUMAN
KLF4_HUMAN SP1_HUMAN
KLF4_HUMAN KLF6_HUMAN
RAVR1_HUMAN PTBP1_HUMAN
ZN250_HUMAN Q8IUL5_HUMAN
ZN250_HUMAN ZN165_HUMAN
U2AF2_HUMAN RNPS1_HUMAN
U2AF2_HUMAN SFRS1_HUMAN
U2AF2_HUMAN U2AFM_HUMAN
U2AF2_HUMAN U2AF1_HUMAN
U2AF2_HUMAN SFR11_HUMAN
NUAK1_HUMAN MARK2_HUMAN
NUAK1_HUMAN SN1L1_HUMAN
NUAK1_HUMAN BRSK2_HUMAN
NUAK1_HUMAN MARK1_HUMAN
NUAK1_HUMAN SN1L2_HUMAN
NUAK1_HUMAN SNRK_HUMAN
NUAK1_HUMAN AAPK1_HUMAN
PPIP1_HUMAN CD2AP_HUMAN
PPIP1_HUMAN ABL1_HUMAN
STAT1_HUMAN EGFR_HUMAN
STAT1_HUMAN VGFR1_HUMAN
STAT1_HUMAN FGFR3_HUMAN
STAT1_HUMAN LCK_HUMAN
STAT1_HUMAN BMX_HUMAN
STAT1_HUMAN STA5A_HUMAN
STAT1_HUMAN FGFR4_HUMAN
STAT1_HUMAN KPCD_HUMAN
STAT1_HUMAN STAT2_HUMAN
STAT1_HUMAN VGFR2_HUMAN
STAT1_HUMAN JAK1_HUMAN
STAT1_HUMAN PTN2_HUMAN
STAT1_HUMAN STAT3_HUMAN
STAT1_HUMAN PGFRB_HUMAN
STAT1_HUMAN STA5B_HUMAN
STAT1_HUMAN KSYK_HUMAN
STAT1_HUMAN FYN_HUMAN
STAT1_HUMAN PGFRA_HUMAN
STAT1_HUMAN TYK2_HUMAN
STAT1_HUMAN SRC_HUMAN
STAT1_HUMAN FAK1_HUMAN
STAT1_HUMAN KIT_HUMAN
STAT1_HUMAN JAK2_HUMAN
CDN2D_HUMAN CDK4_HUMAN
CDN2D_HUMAN CDK6_HUMAN
TFR1_HUMAN HFE_HUMAN
SFTA1_HUMAN C1QA_HUMAN
SFTA1_HUMAN SFTA2_HUMAN
PLK3_HUMAN MK01_HUMAN
PLK3_HUMAN CHK2_HUMAN
PLK3_HUMAN MP2K1_HUMAN
C1QC_HUMAN C1QA_HUMAN
C1QC_HUMAN C1QB_HUMAN
NXT2_HUMAN NXF2_HUMAN
NXT2_HUMAN NXF1_HUMAN
NXT2_HUMAN NXF3_HUMAN
REV1_HUMAN POLI_HUMAN
REV1_HUMAN POLH_HUMAN
PAIP1_HUMAN EDD1_HUMAN
PAIP1_HUMAN PABP1_HUMAN
ARHG3_HUMAN RHOA_HUMAN
ARHG3_HUMAN RHOB_HUMAN
ITB8_HUMAN ITAV_HUMAN
NFH_HUMAN NFL_HUMAN
NFH_HUMAN NFM_HUMAN
RUNX3_HUMAN PEBB_HUMAN
CSKI1_HUMAN MINK1_HUMAN
EPHA8_HUMAN FYN_HUMAN
PCNA_HUMAN EXO1_HUMAN
PCNA_HUMAN ERCC5_HUMAN
PCNA_HUMAN FEN1_HUMAN
MLH3_HUMAN MLH1_HUMAN
CO6A1_HUMAN CO2A1_HUMAN
LIN7B_HUMAN APBA1_HUMAN
LIN7B_HUMAN DLG4_HUMAN
MYC_HUMAN MAX_HUMAN
MYC_HUMAN BIN1_HUMAN
MYC_HUMAN MXI1_HUMAN
MYC_HUMAN Q14803_HUMAN
FAK2_HUMAN VGFR1_HUMAN
FAK2_HUMAN FGFR3_HUMAN
FAK2_HUMAN DDEF1_HUMAN
FAK2_HUMAN ZAP70_HUMAN
FAK2_HUMAN CRK_HUMAN
FAK2_HUMAN DLG4_HUMAN
FAK2_HUMAN SH2D3_HUMAN
FAK2_HUMAN RASA1_HUMAN
FAK2_HUMAN NPHP1_HUMAN
FAK2_HUMAN MATK_HUMAN
FAK2_HUMAN JAK1_HUMAN
FAK2_HUMAN STAT3_HUMAN
FAK2_HUMAN DDEF2_HUMAN
FAK2_HUMAN ERBB3_HUMAN
FAK2_HUMAN LYN_HUMAN
FAK2_HUMAN CASL_HUMAN
FAK2_HUMAN VAV_HUMAN
FAK2_HUMAN FYN_HUMAN
FAK2_HUMAN O94875_HUMAN
FAK2_HUMAN EFS_HUMAN
FAK2_HUMAN SHC1_HUMAN
FAK2_HUMAN SRC_HUMAN
FAK2_HUMAN SRBS1_HUMAN
FAK2_HUMAN JAK2_HUMAN
FAK2_HUMAN PTN11_HUMAN
FAK2_HUMAN GRB2_HUMAN
FAK2_HUMAN EGFR_HUMAN
FAK2_HUMAN DLG3_HUMAN
FAK2_HUMAN LCK_HUMAN
FAK2_HUMAN BCAR1_HUMAN
FAK2_HUMAN CD2AP_HUMAN
FAK2_HUMAN JAK3_HUMAN
FAK2_HUMAN FGFR2_HUMAN
FAK2_HUMAN PTN6_HUMAN
FAK2_HUMAN ERBB2_HUMAN
FAK2_HUMAN KSYK_HUMAN
FAK2_HUMAN FAK1_HUMAN
FAK2_HUMAN P85A_HUMAN
FAK2_HUMAN PTN12_HUMAN
KCC4_HUMAN KKCC2_HUMAN
KCC4_HUMAN KKCC1_HUMAN
SOCS3_HUMAN JAK1_HUMAN
SOCS3_HUMAN EGFR_HUMAN
SOCS3_HUMAN SOCS2_HUMAN
SOCS3_HUMAN CSF1R_HUMAN
SOCS3_HUMAN INSR_HUMAN
SOCS3_HUMAN RASA1_HUMAN
SOCS3_HUMAN JAK2_HUMAN
SOCS3_HUMAN IGF1R_HUMAN
SOCS3_HUMAN JAK3_HUMAN
CO9A3_HUMAN CO2A1_HUMAN
DOK2_HUMAN RASA1_HUMAN
DOK2_HUMAN DOK1_HUMAN
M3K10_HUMAN M3K1_HUMAN
M3K10_HUMAN MP2K4_HUMAN
M3K10_HUMAN DLG4_HUMAN
PAK1_HUMAN ACVR1_HUMAN
PAK1_HUMAN RAC1_HUMAN
PAK1_HUMAN GIT2_HUMAN
PAK1_HUMAN MK01_HUMAN
PAK1_HUMAN CSK21_HUMAN
PAK1_HUMAN CDC42_HUMAN
PAK1_HUMAN CD5R1_HUMAN
PAK1_HUMAN OXSR1_HUMAN
PAK1_HUMAN CDK5_HUMAN
PAK1_HUMAN MP2K1_HUMAN
PAK1_HUMAN KPCD_HUMAN
PAK1_HUMAN PDPK1_HUMAN
PAK1_HUMAN CD2L2_HUMAN
PAK1_HUMAN TGFR2_HUMAN
PAK1_HUMAN TGFR1_HUMAN
PAK1_HUMAN MYLK_HUMAN
PAK1_HUMAN BMR1B_HUMAN
PAK1_HUMAN LIMK1_HUMAN
PAK1_HUMAN RHOJ_HUMAN
PAK1_HUMAN CSK22_HUMAN
PAK1_HUMAN RAF1_HUMAN
PAK1_HUMAN AKT1_HUMAN
KLK5_HUMAN A1AT_HUMAN
CDX2_HUMAN HNF1A_HUMAN
CDX2_HUMAN PAX6_HUMAN
